id_l,name_l,id_r,name_r
http://www.wikidata.org/entity/Q7959511,Wageningen Airstrip,node1fm7rktv5x77365942,Wageningen Airport
http://www.wikidata.org/entity/Q7960117,Waimea-Kohala Airport,node1fm500u3cx66586032,Waimea-Kohala Airport
http://www.wikidata.org/entity/Q7960943,Wake Island Airfield,node1fm5013snx52214417,Wake Island Airfield
http://www.wikidata.org/entity/Q7961255,Walaha Airport,node1fm19dfivx69198208,Walaha Airport
http://www.wikidata.org/entity/Q7963657,Walnut Ridge Regional Airport,node1fm7c5s7cx98354772,Walnut Ridge Regional Airport
http://www.wikidata.org/entity/Q7966003,Halliburton Field (airport),node1fltop76nx37603409,Halliburton Field
http://www.wikidata.org/entity/Q7966003,Halliburton Field,node1fltop76nx37603409,Halliburton Field
http://www.wikidata.org/entity/Q7967807,Wanganui Airport,node1fltopdr0x115317781,Wanganui Airport
http://www.wikidata.org/entity/Q7967807,Wanganui Airport,node1fm0j5322x3471741,Whanganui Airport
http://www.wikidata.org/entity/Q7967822,Wangaratta Airport,node1fm28ud4vx28452604,Wangaratta Airport
http://www.wikidata.org/entity/Q7969917,Warracknabeal Airport,node1fm7c5f7rx20437126,Warracknabeal Airport
http://www.wikidata.org/entity/Q7970017,Warren Airport,node1fltibrmjx53824943,Warren Airport
http://www.wikidata.org/entity/Q7970137,Warren County Memorial Airport,node1fltop454x5987026,Warren County Memorial Airport
http://www.wikidata.org/entity/Q7970669,Warrenton-Fauquier Airport,node1fm0j4mo4x30805490,Warrenton-Fauquier
http://www.wikidata.org/entity/Q7970669,Warrenton-Fauquier Airport,node1fm7c5pbox54274078,Warrenton Fauquier Airport
http://www.wikidata.org/entity/Q7971757,Washington County Airport,node1flvnjbmgx112531039,Washington County
http://www.wikidata.org/entity/Q7971757,Washington County Airport,node1fm28u2qfx67442925,Washington County Airport
http://www.wikidata.org/entity/Q7971757,Washington County Airport,node1fm5013snx48356414,Washington County Airport
http://www.wikidata.org/entity/Q7971757,Washington County Airport,node1fm7c5l38x55768824,Washington County Airport
http://www.wikidata.org/entity/Q7971757,Washington County Airport,node1fm7rl29rx61781766,Washington County Airport
http://www.wikidata.org/entity/Q7971757,Washington County Airport,node1fm7rlojmx31278117,Washington County Airport
http://www.wikidata.org/entity/Q7971757,Washington County Airport,node1fm9vh604x6794977,Washington County Airport
http://www.wikidata.org/entity/Q7971757,Washington County Airport,node1fma028hox2523023,Washington County Airport
http://www.wikidata.org/entity/Q7972731,Waspam Airport,node1fm19d10vx117916250,Waspam Airport
http://www.wikidata.org/entity/Q7973904,Waterbury-Oxford Airport,node1fm7rkrdmx61795,Waterbury-Oxford
http://www.wikidata.org/entity/Q797442,Eastern WV Regional Airport,node1fltoota2x76667292,Eastern W Va Regl Shepherd
http://www.wikidata.org/entity/Q797442,Eastern WV Regional Airport,node1fm5pjl1bx22349919,Eastern WV Regional Airport (Shepherd Field)
http://www.wikidata.org/entity/Q7974507,Watertown Municipal Airport,node1fm28u2qfx5784307,"Watertown Municipal Airport, Watertown, Wisconsin, United St"
http://www.wikidata.org/entity/Q7974510,Watertown Regional Airport,node1fm7rkronx17805165,Watertown Regional Airport
http://www.wikidata.org/entity/Q7974545,Waterville Robert LaFleur Airport,node1fm28u51lx41606236,Waterville Robert LaFleur Airport
http://www.wikidata.org/entity/Q7974751,Watonga Regional Airport,node1fltlo0igx91974136,Watonga Regional Airport
http://www.wikidata.org/entity/Q7976135,Wayne County Airport,node1flvnjoe7x23862916,Wayne County Airport
http://www.wikidata.org/entity/Q797684,Angoche Airport,node1fm00ffimx68934606,Angoche Airport
http://www.wikidata.org/entity/Q7985208,West Georgia Regional Airport,node1fm28tpv7x48862702,West Georgia Regional O V Gray Field
http://www.wikidata.org/entity/Q7987415,Westerly State Airport,node1fm7rkqj1x17820638,Westerly State
http://www.wikidata.org/entity/Q7988098,Western Nebraska Regional Airport,node1fltopdr0x5931931,Western Nebraska Regional Airport (William B. Heilig Field)
http://www.wikidata.org/entity/Q7991891,Wheatland County Airport,node1fm0j4o5px41677467,Wheatland County Airport
http://www.wikidata.org/entity/Q7995942,Whitegrass Airport,node1fltopaq4x94619468,Tanna Airport
http://www.wikidata.org/entity/Q7996157,Whiteman Airport,node1fltop7vpx114942371,Whiteman Airport
http://www.wikidata.org/entity/Q8001635,Wiley Post Airport,node1fltibk8sx63521416,Wiley Post
http://www.wikidata.org/entity/Q8001635,Wiley Post Airport,node1fltootgtx89452785,Wiley Post Airport
http://www.wikidata.org/entity/Q8002450,Wilkes-Barre Wyoming Valley Airport,node1fm5017anx10486103,Wilkes-Barre Wyoming Valley Airport
http://www.wikidata.org/entity/Q8022445,Willows-Glenn County Airport,node1fltibpiix43220147,Willows-Glenn County Airport
http://www.wikidata.org/entity/Q8022445,Willows-Glenn County Airport,node1fltibrgax43431423,Willows-Glenn County Airport
http://www.wikidata.org/entity/Q8022445,Willows-Glenn County Airport,node1fltlo6hqx32343057,Willows-Glenn County Airport
http://www.wikidata.org/entity/Q8022445,Willows-Glenn County Airport,node1fltlogftx32178738,Willows-Glenn County Airport
http://www.wikidata.org/entity/Q8022445,Willows-Glenn County Airport,node1fltlor58x32156755,Willows-Glenn County Airport
http://www.wikidata.org/entity/Q8022445,Willows-Glenn County Airport,node1fltoou5fx21450108,Willows-Glenn County Airport
http://www.wikidata.org/entity/Q8022445,Willows-Glenn County Airport,node1fltop63mx26959878,Willows-Glenn County Airport
http://www.wikidata.org/entity/Q8023466,Wiluna Airport,node1fm500qnox80229468,Wiluna Airport
http://www.wikidata.org/entity/Q8024332,Windorah Airport,node1fm28tbaqx26182334,Windorah Airport
http://www.wikidata.org/entity/Q8025269,Wings Field,node1fm0j50djx41363564,Wings
http://www.wikidata.org/entity/Q8025893,Winona Municipal Airport,node1fm28skmpx19965368,Winona Municipal Airport (Max Conrad Field)
http://www.wikidata.org/entity/Q8026242,Winter Haven's Gilbert Airport,node1fm00fh4gx18262473,Winter Haven Mun Gilbert
http://www.wikidata.org/entity/Q8026613,Winton Airport,node1fm5jsp14x51170097,Winton
http://www.wikidata.org/entity/Q8028609,Wittman Regional Airport,node1fm50157ex45935230,Wittman Regional Airport
http://www.wikidata.org/entity/Q8032778,Woodie Woodie Airport,node1fm19d774x115912436,Woodie Woodie Airport
http://www.wikidata.org/entity/Q8034218,Worcester Regional Airport,node1fltlovlcx89274474,Worcester Regl
http://www.wikidata.org/entity/Q8039105,Wuhu Wanli Airport,node1fm28ul3rx5952506,Wuhu Air Base
http://www.wikidata.org/entity/Q8048097,Yampa Valley Airport,node1fltlpnh2x47909681,Yampa Valley Airport
http://www.wikidata.org/entity/Q8053504,Yibin Wuliangye Airport,node1fltop5l6x32425869,Yibin Airport
http://www.wikidata.org/entity/Q8055625,Yorke Island Airport,node1fltlnsi4x93917566,Yorke Island Airport
http://www.wikidata.org/entity/Q8058655,Youngstown-Warren Regional Airport,node1fm19daigx5431692,Youngstown Warren Rgnl
http://www.wikidata.org/entity/Q8058655,Youngstown-Warren Regional Airport,node1fm28u1m7x15661281,Youngstown-Warren Regional Airport
http://www.wikidata.org/entity/Q8060109,Yuba County Airport,node1fm00f6ulx94429017,Yuba County Airport
http://www.wikidata.org/entity/Q8066147,Zanesville Municipal Airport,node1fltlogftx31328414,Zanesville Mun
http://www.wikidata.org/entity/Q8073848,Zona da Mata Regional Airport,node1fltop7vpx73281437,Zona da Mata Regional
http://www.wikidata.org/entity/Q8078626,Île Art – Waala Airport,node1fm0nn14hx28509150,Île Art - Waala Airport (Belep Islands Airport)
http://www.wikidata.org/entity/Q80982,Arak Airport,node1fm28u0vgx7664407,Arak Airport
http://www.wikidata.org/entity/Q80982,Arak Airport,node1fm5043eux31466050,Arak Airport
http://www.wikidata.org/entity/Q81319,Jinchang Jinchuan Airport,node1flvnj9btx10053158,Jinchuan
http://www.wikidata.org/entity/Q81512,N'zeto Airport,node1fm7c5vpqx70143461,N'Zeto Airport
http://www.wikidata.org/entity/Q8190630,San Fernando Airport,node1fltlos1ux110381335,San Fernando Airport
http://www.wikidata.org/entity/Q8190630,San Fernando Airport,node1fltoop9kx73444810,San Fernando Intl
http://www.wikidata.org/entity/Q8190680,Pocatello Regional Airport,node1fltlo2stx120748774,Pocatello Regional Airport
http://www.wikidata.org/entity/Q8190761,Junín Airport,node1fm28uaehx38339137,Junin Airport
http://www.wikidata.org/entity/Q8190895,Yola Airport,node1fm28u37sx36624634,Yola Airport
http://www.wikidata.org/entity/Q821275,Indira Gandhi International Airport,node1fltop454x111008272,Indira Gandhi International Airport
http://www.wikidata.org/entity/Q821275,Indira Gandhi International Airport,node1fm0j5ijgx41864143,Indira Gandhi Intl
http://www.wikidata.org/entity/Q8213916,Selebi-Phikwe Airport,node1flvnjagkx21274788,Selebi Phikwe Airport
http://www.wikidata.org/entity/Q8213929,Ouanda Djallé Airport,node1fm7c5noox41097168,Ouanda Djallé Airport
http://www.wikidata.org/entity/Q8213999,Francisco Beltrão Airport,node1fltlov25x44215265,Francisco Beltrão Airport
http://www.wikidata.org/entity/Q8214003,Luau Villa Teixeira de Sousa  Airport,node1fltibk8sx16448934,Luau Airport
http://www.wikidata.org/entity/Q8214061,Videira Airport,node1fltibk8sx57975416,Videira Airport
http://www.wikidata.org/entity/Q8214061,Videira Airport,node1fm28si5fx15921380,Videira Airport
http://www.wikidata.org/entity/Q8214330,Laï Airport,node1fm28turbx16422278,Lai Airport
http://www.wikidata.org/entity/Q8214343,Kantchari Airport,node1fm7c5n22x27510060,Kantchari Airport
http://www.wikidata.org/entity/Q8214364,Ramechhap Airport,node1fltlo4kkx42485857,Ramechhap Airport
http://www.wikidata.org/entity/Q8214380,Mthatha Airport,node1fluchoapx57600118,K. D. Matanzima Airport
http://www.wikidata.org/entity/Q8214433,Ladysmith Airport,node1fm19ddrnx55758856,Ladysmith Airport
http://www.wikidata.org/entity/Q8214450,Kerema Airport,node1fltibpiix63279378,Kerema Airport
http://www.wikidata.org/entity/Q8214468,Nefteyugansk Airport,node1fm28tv0lx10623618,Nefteyugansk Airport
http://www.wikidata.org/entity/Q8214573,Ouadda Airport,node1fm28u98ix18273327,Ouadda Airport
http://www.wikidata.org/entity/Q821557,Nice Côte d'Azur Airport,node1fltibk8sx24459572,Nice Cote d'Azur Airport
http://www.wikidata.org/entity/Q821557,Nice Côte d'Azur Airport,node1fltlo375x24806813,Nice Cote d'Azur Airport
http://www.wikidata.org/entity/Q821557,Nice Côte d'Azur Airport,node1fltlo3rux37777501,Nice-Cote d'Azur
http://www.wikidata.org/entity/Q821557,Nice Côte d'Azur Airport,node1fltlos1ux102741383,Nice Airport
http://www.wikidata.org/entity/Q821557,Nice Côte d'Azur Airport,node1flu60cn7x96663250,Nice Cote d'Azur Airport
http://www.wikidata.org/entity/Q821557,Nice Côte d'Azur Airport,node1fm28ubirx59166229,Nice Cote D Azur
http://www.wikidata.org/entity/Q8215574,Stung Treng Airport,node1fm320u09x583219,Stung Treng Airport
http://www.wikidata.org/entity/Q8215574,Stung Treng Airport,node1fm3211omx630885,Stung Treng Airport
http://www.wikidata.org/entity/Q8215574,Stung Treng Airport,node1fm7c5o0ox109147432,Stung Treng Airport
http://www.wikidata.org/entity/Q8215607,Levuka Airfield,node1fltlo0l5x110268405,Levuka Airfield
http://www.wikidata.org/entity/Q8215750,Long Semado Airport,node1fltopaq4x105423788,Long Semado Airport
http://www.wikidata.org/entity/Q8215768,Roma Airport,node1fm19d774x84958765,Roma Airport
http://www.wikidata.org/entity/Q8215768,Roma Airport,node1fm7rl7rox56600964,Roma
http://www.wikidata.org/entity/Q821984,Tenerife South Airport,node1flvnjgcgx116464705,Reina Sofia Airport
http://www.wikidata.org/entity/Q821984,Tenerife South Airport,node1fm28u37sx60289130,Tenerife Airport South (TFS)
http://www.wikidata.org/entity/Q82240,Hiroshima Airport,node1fltlo0fdx53473197,Hiroshima Airport
http://www.wikidata.org/entity/Q827480,Antalya Airport,node1fm7c69kox30545966,Antalya Airport
http://www.wikidata.org/entity/Q828379,M. R. Štefánik Airport,node1fltop1u7x8759534,Bratislava Airport
http://www.wikidata.org/entity/Q828386,Linate Airport,node1fltootkjx8992545,Milan Linate Airport
http://www.wikidata.org/entity/Q828386,Linate Airport,node1fltopaq4x8739065,Milan Linate Airport
http://www.wikidata.org/entity/Q828386,Linate Airport,node1flvnjaavx14154652,Milan Airport Linate (LIN)
http://www.wikidata.org/entity/Q828386,Linate Airport,node1fm00fkchx68946425,Milan Linate Airport
http://www.wikidata.org/entity/Q828386,Linate Airport,node1fm0oc10dx39860300,Milan Linate Airport
http://www.wikidata.org/entity/Q828386,Linate Airport,node1fm28u51lx58587244,Linate
http://www.wikidata.org/entity/Q828386,Linate Airport,node1fmab18gix618487,Linate Airport
http://www.wikidata.org/entity/Q82882,Bajawa Soa Airport,node1fltootkjx117507617,Bajawa Padhameleda Airport
http://www.wikidata.org/entity/Q830601,Madang Airport,node1flvnj5rgx4788045,Madang
http://www.wikidata.org/entity/Q835129,Bornholm Airport,node1fltlp97sx47815795,Bornholm Airport
http://www.wikidata.org/entity/Q836666,León Airport,node1fltop84cx101086158,Leon Airport
http://www.wikidata.org/entity/Q838219,Paine Field,node1fm19db4jx78108360,Paine Field
http://www.wikidata.org/entity/Q838219,Paine Field,node1fm19dfivx75315182,Paine Field
http://www.wikidata.org/entity/Q838219,Paine Field,node1fm28tbaqx5747227,Paine Field
http://www.wikidata.org/entity/Q838219,Paine Field,node1fm28u8glx4588699,Paine Field
http://www.wikidata.org/entity/Q838219,Paine Field,node1fm323bq8x691457,Paine Field
http://www.wikidata.org/entity/Q838219,Paine Field,node1fm500u55x21187476,Paine Field
http://www.wikidata.org/entity/Q838219,Paine Field,node1fm50127jx99015446,Paine Field
http://www.wikidata.org/entity/Q838219,Paine Field,node1fm7c5lrqx37553823,Paine Field
http://www.wikidata.org/entity/Q838219,Paine Field,node1fm7c5p8ux102713652,Paine Field
http://www.wikidata.org/entity/Q838219,Paine Field,node1fm7c62d7x87376294,Paine Field
http://www.wikidata.org/entity/Q843204,Reykjavík Airport,node1fltlnu92x55751209,Reykjavik Airport (RKV)
http://www.wikidata.org/entity/Q843204,Reykjavík Airport,node1fm00fgdsx54206543,Reykjavik Airport
http://www.wikidata.org/entity/Q843204,Reykjavík Airport,node1fm0j5bkax40630864,Reykjavik Airport
http://www.wikidata.org/entity/Q843204,Reykjavík Airport,node1fm19d7ddx9914117,Reykjavik
http://www.wikidata.org/entity/Q844098,Noi Bai International Airport,node1fltp0a2tx75376227,Noi Bai
http://www.wikidata.org/entity/Q844098,Noi Bai International Airport,node1fm7rksf4x7402946,Noi Bai International Airport
http://www.wikidata.org/entity/Q844825,Podgorica Airport,node1fm00g1bux50091503,Podgorica Airport
http://www.wikidata.org/entity/Q844951,Chișinău International Airport,node1flvnjagkx76709680,Chisinau Airport (KIV)
http://www.wikidata.org/entity/Q844951,Chișinău International Airport,node1fm28tvsdx37414896,Chi?in?u International Airport
http://www.wikidata.org/entity/Q846321,Opa-locka Airport,node1fltlo507x115674620,Opa-locka Airport
http://www.wikidata.org/entity/Q846321,Opa-locka Airport,node1fm00fhkdx82209361,Miami-Opa Locka Executive
http://www.wikidata.org/entity/Q846321,Opa-locka Airport,node1fm5jsjstx26714840,Miami-Opa Locka Executive
http://www.wikidata.org/entity/Q847412,Udaipur Airport,node1fm9vgu44x4636407,Maharana Pratap Airport
http://www.wikidata.org/entity/Q847695,Kaunas Airport,node1fltlo0l5x111544568,Kaunas International Airport
http://www.wikidata.org/entity/Q847695,Kaunas Airport,node1fludpn6mx69412281,Kaunas Airport (KUN)
http://www.wikidata.org/entity/Q847695,Kaunas Airport,node1fm7c5nb8x92430387,Kaunas Airport
http://www.wikidata.org/entity/Q847711,Vilnius Airport,node1fltibrmjx78290448,Vilnius Airport (VNO)
http://www.wikidata.org/entity/Q847772,Piedmont Triad International Airport,node1fltooqjhx77279375,Piedmont Triad Intl
http://www.wikidata.org/entity/Q847788,Ondangwa Airport,node1fltlodlkx47918853,Ondangwa Airport
http://www.wikidata.org/entity/Q848921,Ireland West Airport Knock,node1fltooqf5x89865289,Knock International Airport
http://www.wikidata.org/entity/Q848921,Ireland West Airport Knock,node1fm00fesix32750101,Ireland West Airport
http://www.wikidata.org/entity/Q848921,Ireland West Airport Knock,node1fm7c5lg2x33155155,Knock Airport (NOC)
http://www.wikidata.org/entity/Q848921,Ireland West Airport Knock,node1fm9vh0fux10807439,Ireland West Knock
http://www.wikidata.org/entity/Q849314,Alicante Airport,node1fltlo0fdx36854444,Alicante-Elche
http://www.wikidata.org/entity/Q849314,Alicante Airport,node1flvnjf0sx3760848,Alicante Airport (ALC)
http://www.wikidata.org/entity/Q849314,Alicante Airport,node1fm5jsp2qx10336017,Аэропорт Аликанте
http://www.wikidata.org/entity/Q849347,Venice Marco Polo Airport,node1fltp0a2tx8249574,Venice Marco Polo Airport
http://www.wikidata.org/entity/Q849347,Venice Marco Polo Airport,node1flvnja9mx571245,Аэропорт имени Марко Поло
http://www.wikidata.org/entity/Q849347,Venice Marco Polo Airport,node1flvnjgcgx89514614,Venice Marco Polo Airport
http://www.wikidata.org/entity/Q849347,Venice Marco Polo Airport,node1fm0j503fx23777395,Venice Marco Polo Airport
http://www.wikidata.org/entity/Q849383,Naples International Airport,node1fltibrpjx19448144,Naples International Airport
http://www.wikidata.org/entity/Q849383,Naples International Airport,node1fltoouulx38239674,Naples International Airport
http://www.wikidata.org/entity/Q849383,Naples International Airport,node1fltopcu1x74860306,Naples Airport (NAP)
