id,title,author
Q7726999,The Commodore,C. S. Forester
Q7727010,The Common Law,Oliver Wendell Holmes
Q7727029,The Commonwealth of Oceana,James Harrington
Q7727042,The Commuter,Philip K. Dick
Q7727051,The Company,John Ehrlichman
Q7727053,The Company,Robert Littell
Q7727058,The Company They Keep: C. S. Lewis and J. R. R. Tolkien as Writers in Community,Diana Pavlac Glyer
Q7727066,The Company of Women,Khushwant Singh
Q7727067,The Company of Women,Mary Gordon
Q7727087,The Complaints,Ian Rankin
Q7727089,The Compleat Enchanter,Fletcher Pratt
Q7727089,The Compleat Enchanter,Lyon Sprague de Camp
Q7727090,The Compleat Housewife,Eliza Smith
Q7727102,The Complete Beatles Recording Sessions,Mark Lewisohn
Q7727108,The Complete Book of Dwarves,Jim Bambra
Q7727111,The Complete Book of Humanoids,Bill Slavicsek
Q7727113,The Complete Book of Running,Jim Fixx
Q7727122,The Complete Compleat Enchanter,Fletcher Pratt
Q7727122,The Complete Compleat Enchanter,Lyon Sprague de Camp
Q7727126,The Complete Cosmicomics,Italo Calvino
Q7727134,The Complete Fairy Tales of Hermann Hesse,Hermann Hesse
Q7727135,The Complete Far Side,Gary Larson
Q7727149,The Complete Idiot's Guide to Publishing Science Fiction,Cory Doctorow
Q7727149,The Complete Idiot's Guide to Publishing Science Fiction,Karl Schroeder
Q7727162,The Complete Nebula Award-Winning Fiction,Samuel R. Delany
Q7727164,The Complete Patents of Nikola Tesla,Jim Glenn
Q7727164,The Complete Patents of Nikola Tesla,Nikola Tesla
Q7727168,The Complete Poems,Ernest Hemingway
Q7727171,The Complete Plain Words,Ernest Gowers
Q7727172,The Complete Priest's Handbook,Aaron Allston
Q7727174,The Complete Psionics Handbook,Steve Winter
Q7727185,The Complete Short Stories of Ernest Hemingway,Ernest Hemingway
Q7727191,The Complete Stories of Franz Kafka,Franz Kafka
Q7727192,The Complete Stories,Flannery O'Connor
Q7727196,The Complete Thief's Handbook,Douglas Niles
Q7727196,The Complete Thief's Handbook,Carl Sargent
Q7727200,The Complete TurtleTrader: How 23 Novice Investors Became Overnight Millionaires,Michael Covel
Q7727203,The Complete Walker,Chip Rawlins
Q7727203,The Complete Walker,Colin Fletcher
Q7727204,The Complete Wizard's Handbook,Rick Swan
Q7727213,The Complex: How the Military Invades Our Everyday Lives,Nick Turse
Q7727217,The Complexity of Cooperation,Robert Axelrod
Q7727223,The Composer Is Dead,Lemony Snicket
Q7727223,The Composer Is Dead,Nathaniel Stookey
Q7727233,The Computer Contradictionary,Stan Kelly-Bootle
Q7727240,The Computer Nut,Betsy Byars
Q7727244,The Computer That Ate My Brother,Dean Marney
Q7727245,The Computer That Said Steal Me,Elizabeth Levy
Q7727257,The Conan Chronicles,Lin Carter
Q7727257,The Conan Chronicles,Robert E. Howard
Q7727257,The Conan Chronicles,Lyon Sprague de Camp
Q7727259,The Conan Chronicles 2,Lin Carter
Q7727259,The Conan Chronicles 2,Robert E. Howard
Q7727259,The Conan Chronicles 2,Lyon Sprague de Camp
Q7727260,"The Conan Chronicles, 1",Robert E. Howard
Q7727261,The Conan Chronicles II,Robert Jordan
Q7727262,The Conan Grimoire,Lyon Sprague de Camp
Q7727262,The Conan Grimoire,George H. Scithers
Q7727263,The Conan Reader,Lyon Sprague de Camp
Q7727266,The Conan Swordbook,Lyon Sprague de Camp
Q7727266,The Conan Swordbook,George H. Scithers
Q77272671,Alicia de Lacy; an Historical Romance,Jane West
Q7727272,The Concept of Law,H. L. A. Hart
Q7727276,The Concerns of a Citizen,George W. Romney
Q7727278,The Concept of the Political,Carl Schmitt
Q7727285,The Conch Bearer,Chitra Banerjee Divakaruni
Q7727286,The Conchologist's First Book,Edgar Allan Poe
Q7727306,The Concubine's Children,Denise Chong
Q7727307,The Concubine's Secret,Kate Furnivall
Q7727308,The Concubine,Elechi Amadi
Q7727312,The Conditions of Philosophy,Mortimer Jerome Adler
Q7727316,The Conduct of Major Maxim,Gavin Lyall
Q7727319,The Cone Gatherers,Robin Jenkins
Q7727330,The Confession of Brother Haluin,Edith Pargeter
Q77273315,An Elegy on the Death of the Right Honourable Edmund Burke,Jane West
Q7727335,The Confessions of Aleister Crowley,Aleister Crowley
Q7727338,The Confessions of Rick James: Memoirs of a Super Freak,Rick James
Q7727343,The Confessions of Nat Turner,William Styron
Q7727350,The Confusions of Pleasure: Commerce and Culture in Ming China,Timothy Brook
Q7727356,The Congress,Jorge Luis Borges
Q7727380,The Conqueror,Georgette Heyer
Q7727387,The Conquest of Space,Willy Ley
Q7727389,The Conquest of Space,David Lasser
Q7727395,The Conscience of a Conservative,Barry Goldwater
Q7727397,The Conscience of a Liberal,Paul Krugman
Q7727398,"The Consciousness Industry; On Literature, Politics and the Media",Hans Magnus Enzensberger
Q7727400,The Conscious Mind,David Chalmers
Q7727411,The Conspiracy,K. A. Applegate
Q7727411,The Conspiracy,Katherine Applegate
Q7727412,The Consolations of Philosophy,Alain de Botton
Q7727432,The Constitution of Man,George Combe
Q7727436,The Construction and Principal Uses of Mathematical Instruments,Nicolas Bion
Q7727441,The Consumer's Guide to Effective Environmental Choices,Union of Concerned Scientists
Q7727441,The Consumer's Guide to Effective Environmental Choices,Michael Brower
Q7727441,The Consumer's Guide to Effective Environmental Choices,Warren Leon
Q7727456,The Contender,Robert Lipsyte
Q7727467,The Continent Makers,Lyon Sprague de Camp
Q7727469,The Continent Makers and Other Tales of the Viagens,Lyon Sprague de Camp
Q7727470,The Continent of Circe,Nirad C. Chaudhuri
Q7727479,The Continuing Revolution,Joseph Agassi
Q7727497,The Control of Nature,John McPhee
Q7727511,Conventions of War,Walter Jon Williams
Q7727522,The Conversations at Curlow Creek,David Malouf
Q7727526,The Conversion of Chaplain Cohen,Herbert Tarr
Q7727544,The Cookie Lady,Philip K. Dick
Q7727556,The Cool War,Frederik Pohl
Q7727557,The Cool World,Warren Miller
Q7727580,The Copenhagen Connection,Barbara Mertz
Q7727581,The Copernican Revolution,Thomas Kuhn
Q7727582,The Copper Beech,Maeve Binchy
Q7727583,The Copper Elephant,Adam Rapp
Q7727585,The Copper Peacock,Ruth Rendell
Q7727586,The Copper Scroll,Joel C. Rosenberg
Q7727595,The Coquette,Hannah Webster Foster
Q7727610,The Corinthian,Georgette Heyer
Q7727618,The Corn Maiden and Other Nightmares,Joyce Carol Oates
Q7727627,The Corner: A Year in the Life of an Inner-City Neighborhood,Ed Burns
Q7727627,The Corner: A Year in the Life of an Inner-City Neighborhood,David Simon
Q772766,The Diary of Lady Murasaki,Murasaki Shikibu
Q7727677,The Corrupting Sea: A Study of Mediterranean History,Peregrine Horden
Q7727694,The Cosmic Airdrome,Thaddeus Golas
Q7727696,The Cosmic Geoids and One Other,Eric Temple Bell
Q7727697,The Cosmic Connection: An Extraterrestrial Perspective,Carl Sagan
Q7727698,The Cosmic Landscape,Leonard Susskind
Q7727699,The Cosmology of Bing,Mitch Cullin
Q7727700,The Cosmic Serpent: DNA and the Origins of Knowledge,Jeremy Narby
Q7727716,The Costello Memoirs,Peter Costello
Q7727716,The Costello Memoirs,Peter Coleman
Q7727719,The Cost of Discipleship,Dietrich Bonhoeffer
Q7727743,The Council of Dads,Bruce Feiler
Q7727765,The Counterfeit Man,Alan E. Nourse
Q7727767,The Counterplot,Hope Mirrlees
Q7727768,The Countess's Calamity,Sally Gardner
Q7727771,The Countess Kathleen and Various Legends and Lyrics,William Butler Yeats
Q7727779,The Country Blues,Samuel Charters
Q7727791,The Country Girls,Edna O'Brien
Q7727803,The Country and the City,Raymond Williams
Q7727805,The Country of Marriage,Jon Cleary
Q7727810,The Country of the Blind and Other Stories,H. G. Wells
Q7727811,The Country of the Pointed Firs,Sarah Orne Jewett
Q7727824,The Courage of Sarah Noble,Alice Dalgliesh
Q7727845,The Course of Honour,Lindsey Davis
Q7727846,The Course of Time,Robert Pollok
Q7727856,The Court of the Air,Stephen Hunt
Q7727866,The Courts of the Morning,John Buchan
Q7727881,The Covenant with Black America,Tavis Smiley
Q7727893,"The Cow-Tail Switch, and Other West African Stories",Harold Courlander
Q7727894,The Cow Who Clucked,Denise Fleming
Q7727898,The Cowardly Lion of Oz,Ruth Plumly Thompson
Q7727911,The Cownappers,Monica Edwards
Q7727915,The Coxon Fund,Henry James
Q7727916,The Coyote Kings of the Space-Age Bachelor Pad,Malcolm Azania
Q7727938,The Craft of Research,Wayne C. Booth
Q7727989,The Cream of the Jest,James Branch Cabell
Q7727997,The Creator,Clifford D. Simak
Q7727998,The Creators,Daniel J. Boorstin
Q7728059,The Cricket in Times Square,George Selden
Q7728063,The Crime Wave at Blandings,P. G. Wodehouse
Q7728091,The Crimson Flame,Franklin W. Dixon
Q7728094,The Crimson Labyrinth,Yusuke Kishi
Q7728096,The Crimson Patch,Phoebe Atwood Taylor
Q7728105,The Crippled God,Steven Erikson
Q7728108,The Crippled Tree,Han Suyin
Q7728113,The Crisis and a Crisis in the Life of an Actress,Søren Kierkegaard
Q7728114,The Crisis of European Sciences and Transcendental Phenomenology,Edmund Husserl
Q7728115,The Crisis of Democracy,Michel Crozier
Q7728115,The Crisis of Democracy,Samuel P. Huntington
Q7728117,The Crisis of Zionism,Peter Beinart
Q7728118,The Crisscross Shadow,Franklin W. Dixon
Q7728120,The Crisis of the Democratic Intellect,George Elder Davie
Q7728134,The Crock of Gold,James Stephens
Q7728139,The Crocodile Bird,Ruth Rendell
Q7728145,The Cronin Omnibus,A. J. Cronin
Q7728161,The Crooked World,Steve Lyons
Q7728182,The Crossing,Winston Churchill
Q7728184,The Crossing,Luís Cardoso
Q7728191,The Crossing of Ingo,Helen Dunmore
Q7728199,The Crossroads,Chris Grabenstein
Q7728202,The Crossing of the Red Land,Lucius de Mello
Q7728211,The Crow,Alison Croggon
Q7728216,The Crowd Called UBAD,Evan X Hyde
Q7728224,The Crown Snatchers,F. K. Waechter
Q7728235,The Crows of Pearblossom,Aldous Huxley
Q7728246,The Crucible,Gong Ji-young
Q7728249,The Crucible of Time,John Brunner
Q7728267,The Cruelest Month,Louise Penny
Q7728268,The Cruel Sea,Nicholas Monsarrat
Q7728274,The Cruise of the Breadwinner,H. E. Bates
Q7728297,The Cry,Sarah Fielding
Q7728297,The Cry,Jane Collier
Q7728300,The Cry and the Covenant,Morton Thompson
Q7728301,The Cry for Myth,Rollo May
Q7728307,The Cry of the Wolf,Melvin Burgess
Q7728311,The Crying Game,John Braine
Q7728332,The Crystal Frontier,Carlos Fuentes
Q7728333,The Crystal Horde,Eric Temple Bell
Q7728342,The Crystal Prison,Robin Jarvis
Q7728343,The Crystal Snare,Richard Dungworth
Q7728344,The Crystal Star,Vonda N. McIntyre
Q7728360,The Cube Root of Uncertainty,Robert Silverberg
Q7728378,The Cult,Max Simon Ehrlich
Q7728380,The Cult of Mac,Leander Kahney
Q7728383,The Cult of Alien Gods: H. P. Lovecraft and Extraterrestrial Pop Culture,Jason Colavito
Q7728385,The Cult of the Self,Maurice Barrès
Q7728387,The Cultural Politics of Emotion,Sara Ahmed
Q7728390,The Culture of Contentment,John Kenneth Galbraith
Q7728392,The Culture of Disbelief,Stephen L. Carter
Q7728394,The Culture of Make Believe,Derrick Jensen
Q7728395,The Culture of the New Capitalism,Richard Sennett
Q7728404,The Cunning Man,Robertson Davies
Q7728408,The Cup,Eric O'Keefe
Q7728411,The Cup of Fury,Upton Sinclair
Q7728412,The Cupboard Under the Stairs,George Turner
Q7728421,The Cure for Death by Lightning,Gail Anderson-Dargatz
Q7728430,The Curious Incident of the Dog in the Nightdress,Paul Howard
Q7728431,The Curious Enlightenment of Professor Caritat,Steven Lukes
Q7728433,The Curious Quests of Brigadier Ffellowes,Sterling E. Lanier
Q7728434,The Curious Room,Angela Carter
Q7728436,The Curious Sofa,Edward Gorey
Q7728451,The Curry Mile,Zahid Hussain
Q7728452,The Curse: Cubs Win! Cubs Win! Or Do They?,Andy Van Slyke
Q7728452,The Curse: Cubs Win! Cubs Win! Or Do They?,Rob Rains
Q7728463,The Curse of Lono,Hunter S. Thompson
Q7728471,The Curse of Yig,H. P. Lovecraft
Q7728471,The Curse of Yig,Zealia Bishop
Q7728480,The Curse of the Incredible Priceless Corncob,John R. Erickson
Q7728483,The Curse on the Chosen,Ian Irvine
Q7728487,The Curtain,Milan Kundera
Q7728497,The Custard Boys,John Rae
Q7728501,The Custody of the Pumpkin,P. G. Wodehouse
Q77285034,"Maybe You Should Talk to Someone: A Therapist, Her Therapist, and Our Lives Revealed",Lori Gottlieb
Q7728504,The Custom of the Army,Diana Gabaldon
Q7728505,The Custom of the Country,Edith Wharton
Q7728520,The Cut Direct,Phoebe Atwood Taylor
Q7728533,The Cutting Room,Louise Welsh
Q7728596,The D Case,Franco Lucentini
Q7728596,The D Case,Carlo Fruttero
Q7728745,The Dalek Factor,Simon Clark
Q7728748,The Dalelands,Richard Baker
Q7728766,The Dam Busters,Paul Brickhill
Q7728770,The Damage Done,Warren Fellows
Q7728777,The Dame's the Game,Ralph Salaway
Q7728783,The Damnation Game,Clive Barker
Q7728785,The Damnation of Theron Ware,Harold Frederic
Q7728826,The Dance of the Voodoo Handbag,Robert Rankin
Q7728829,The Dancer Upstairs,Nicholas Shakespeare
Q7728834,The Dancing Floor,John Buchan
Q7728837,The Dancing Girl,Mori Ōgai
Q7728843,The Dancing Wu Li Masters,Gary Zukav
Q7728856,The Dangerous Days of Daniel X,James Patterson
Q7728857,The Dangerous Games,Jude Watson
Q7728861,The Dangerous Transmission,Franklin W. Dixon
Q7728862,The Dangerous World of Butterflies,Peter Laufer
Q7728865,The Dangerous Rescue,Jude Watson
Q7728891,The Dare Game,Jacqueline Wilson
Q7728897,The Dargonesti,Paul B. Thompson
Q7728899,The Darien Gap,Martin Mitchinson
Q7728900,The Daring Twins,L. Frank Baum
Q7728909,The Dark,John McGahern
Q7728911,The Dark Abode,Sarojini Sahoo
Q7728916,The Dark Ascent,Walter H. Hunt
Q7728917,The Dark Beyond the Stars,Frank M. Robinson
Q7728920,The Dark Chamber,Leonard Cline
Q7728921,The Dark Chateau,Clark Ashton Smith
Q7728922,The Dark Crusader,Alistair MacLean
Q7728923,The Dark Crusade,Walter H. Hunt
Q7728924,The Dark Cry of the Moon,Charles L. Grant
Q7728933,The Dark Eyes of London,Edgar Wallace
Q7728938,The Dark Flight Down,Marcus Sedgwick
Q7728939,The Dark Frigate,Charles Hawes
Q7728940,The Dark Frontier,Eric Ambler
Q7728941,The Dark Goddess,Marvin Albert
Q7728943,The Dark Griffin,K. J. Taylor
Q7728946,The Dark Heart of Italy,Tobias Jones
Q7728947,The Dark Heart of Time,Philip José Farmer
Q7728949,The Dark Hills Divide,Patrick Carman
Q7728954,The Dark Imbalance,Sean Williams
Q7728954,The Dark Imbalance,Shane Dix
Q7728965,The Dark Man and Others,Robert E. Howard
Q7728971,The Dark Other,Stanley G. Weinbaum
Q7728972,The Dark Path,Walter H. Hunt
Q7728973,The Dark Path,David A. McIntee
Q7728976,The Dark Portal,Robin Jarvis
Q7728985,The Dark River,John Twelve Hawks
Q7728989,The Dark Secret of Weatherend,John Bellairs
Q7728990,The Dark Room,R. K. Narayan
Q7729017,The Dark Triangle,Hugh Walters
Q7729018,The Dark Tunnel,Ross Macdonald
Q7729019,The Dark Volume,Gordon Dahlquist
Q7729022,The Dark Wheel,Philip MacDonald
Q7729023,The Dark Wing,Walter H. Hunt
Q7729024,The Dark World,Catherine Lucile Moore
Q7729024,The Dark World,Henry Kuttner
Q7729028,The Darkangel,Meredith Ann Pierce
Q7729038,The Darkest Evening of the Year,Dean Koontz
Q7729040,The Darkest Hour,Erin Hunter
Q7729044,The Darkest Road,Guy Gavriel Kay
Q7729049,The Darkness Beckons,Martyn Farr
Q7729052,The Darkness That Comes Before,R. Scott Bakker
Q7729062,The Darling Buds of May,H. E. Bates
Q7729076,The Dastard,Piers Anthony
Q7729078,The Daughter,Pavlos Matesis
Q7729137,The Dawning Light,Randall Garrett
Q7729137,The Dawning Light,Robert Silverberg
Q7729141,The Day's Work,Rudyard Kipling
Q7729148,The Day After Judgment,James Blish
Q7729150,The Day After Roswell,Philip J. Corso
Q7729150,The Day After Roswell,William J. Birnes
Q7729172,The Day I Met God,Jim Covell
Q7729175,The Day I Swapped My Dad for Two Goldfish,Neil Gaiman
Q7729184,The Day Must Dawn,Agnes Sligh Turnbull
Q7729185,The Day My Bum Went Psycho,Andy Griffiths
Q7729197,The Day We Had Hitler Home,Rodney Hall
Q7729202,The Day of Forever,J. G. Ballard
Q7729202,The Day of Forever,James Graham Ballard
Q7729207,The Day of the Beast,Zane Grey
Q7729211,The Day of the Dissonance,Alan Dean Foster
Q7729212,The Day of the Djinn Warriors,Philip Kerr
Q7729213,The Day of the Dinosaur,Catherine Crook de Camp
Q7729213,The Day of the Dinosaur,Lyon Sprague de Camp
Q7729214,The Day of Reckoning,Jude Watson
Q7729215,The Day of the Dog,George Barr McCutcheon
Q7729217,The Day of the Sardine,Sid Chaplin
Q7729218,The Day of the Scorpion,Paul Scott
Q7729219,The Day of the Troll,Simon Messingham
Q7729227,The Day the Leader was Killed,Naguib Mahfouz
Q7729227,The Day the Leader was Killed,Najib Mahfouz
Q7729254,The Days of Perky Pat,Philip K. Dick
Q7729270,The Days of his Grace,Eyvind Johnson
Q7729279,The Dead Alive,Wilkie Collins
Q7729289,The Dead Father,Donald Barthelme
Q7729290,The Dead Fathers Club,Matt Haig
Q7729293,The Dead Hand,David Emanuel Hoffman
Q7729305,The Dead Man's Knock,John Dickson Carr
Q7729309,The Dead Men Diaries,Paul Cornell
Q7729312,The Dead Republic,Roddy Doyle
Q7729313,The Dead River,Jakov Xoxa
Q7729316,The Dead School,Patrick McCabe
Q7729318,The Dead Sea Scrolls Deception,Richard Leigh
Q7729318,The Dead Sea Scrolls Deception,Michael Baigent
Q7729319,The Dead Sea Scrolls and the Christian Myth,John M. Allegro
Q7729322,The Dead Stay Young,Anna Seghers
Q7729344,The Deadly Dungeon,Ron Roy
Q7729348,The Deadly Isles,Jack Vance
Q7729350,The Deadly Hunter,Jude Watson
Q7729351,The Deadly Streets,Harlan Ellison
Q7729370,The Deadstone Memorial,Trevor Baxendale
Q7729387,The Dean's December,Saul Bellow
Q7729402,The Death Cure,James Dashner
Q7729405,The Death Guard,Philip George Chadwick
Q7729414,The Death of Art,Simon Bucher-Jones
Q7729415,The Death of Bees,Stefanie Jacobs
Q7729415,The Death of Bees,Lisa O'Donnell
Q7729428,The Death of Economics,Paul Ormerod
Q7729435,The Death of Hope,Jude Watson
Q7729440,The Death of Money,Joel Kurtzman
Q7729454,The Death of Sleep,Anne McCaffrey
Q7729454,The Death of Sleep,Jody Lynn Nye
Q7729459,The Death of Vishnu,Manil Suri
Q7729463,The Death of a Pope,Piers Paul Read
Q7729464,The Death of a President,William Manchester
Q7729495,The Decay of Lying,Oscar Wilde
Q7729501,The Deceivers: Allied Military Deception in the Second World War,Thaddeus Holt
Q7729508,The Deception,K. A. Applegate
Q7729508,The Deception,Katherine Applegate
Q7729512,The Decision,K. A. Applegate
Q7729512,The Decision,Katherine Applegate
Q7729517,The Declaration of Independents,Matt Welch
Q7729517,The Declaration of Independents,Nick Gillespie
Q7729523,The Decline of Eastern Christianity: From Jihad to Dhimmitude,Bat Ye'or
Q7729540,The Deep,John Crowley
Q7729545,The Deep,Helen Dunmore
Q7729548,The Deep Blue Good-by,John D. MacDonald
Q7729563,The Deer Park,Norman Mailer
Q7729564,The Deer Hunter,E. M. Corder
Q7729575,The Defence of Duffer's Drift,Ernest Dunlop Swinton
Q7729576,The Defence of the Realm,Christopher Andrew
Q7729583,The Defenders of the Dead,Jude Watson
Q7729584,The Defiant,Shalom Yoran
Q7729585,The Defiant Agents,Andre Norton
Q7729597,The Definitive Biography of P.D.Q. Bach,Peter Schickele
Q7729634,The Degrees of Knowledge,Jacques Maritain
Q7729648,The Delectable Country,Leland Dewitt Baldwin
Q7729684,The Delta Star,Joseph Wambaugh
Q7729687,The Deltora Book of Monsters,Jennifer Rowe
